,index,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1274,1282,1283,20,0,8800,0,0,1,0,0,0,0,0,0,0,0,1,5,7,1977,2008,0,0,3,3,1,0.0,1,0,1,0,0,2,6,532,4,144,364,1040,0,2,0,0,1040,0,0,1040,0,0,2,0,3,1,0,5,0,0,0,1,33.0,1,2,484,0,0,0,0,0,0,0,288,0,0,0,0,0,9,2009,0,0,150500
1275,1283,1284,90,0,9400,0,0,0,2,0,2,0,4,0,0,2,0,6,5,1971,1971,3,0,1,2,1,0.0,1,0,1,1,0,3,2,0,0,0,912,912,0,2,0,0,912,912,0,1824,0,0,2,2,4,2,1,8,0,0,0,4,31.0,3,0,0,3,2,0,128,0,0,0,0,0,0,0,0,0,4,2010,0,0,139000
1276,1284,1285,50,0,9638,0,0,0,0,0,0,0,23,1,0,0,2,6,7,1919,1990,0,0,2,2,1,0.0,1,0,0,1,0,0,2,0,0,0,804,804,0,0,0,0,1699,748,0,2447,0,0,2,0,4,1,0,10,3,1,2,1,56.0,1,1,336,0,0,0,272,0,42,0,116,0,0,0,0,0,3,2010,0,0,169000
1277,1285,1286,50,1,6000,0,0,0,0,0,0,0,8,0,0,0,2,6,6,1939,1950,0,0,1,1,1,0.0,1,2,1,1,0,0,2,0,0,0,780,780,0,0,0,1,825,587,0,1412,0,0,1,0,4,1,1,6,0,1,2,1,9.0,1,1,280,0,0,0,45,0,0,0,0,0,0,0,0,0,5,2009,0,0,132500
1278,1286,1287,20,0,9790,0,0,0,0,0,0,0,6,1,0,0,1,6,5,1963,1963,1,0,3,3,0,451.0,1,0,1,1,0,0,1,569,4,81,678,1328,0,2,0,0,1328,0,0,1328,1,0,1,1,3,1,1,6,0,2,2,0,36.0,1,2,528,0,0,0,0,26,0,0,0,0,0,0,0,0,6,2010,0,0,143000
1279,1287,1288,20,0,36500,0,0,1,2,0,0,1,19,0,0,0,1,5,5,1964,1964,0,0,2,5,3,621.0,1,1,1,1,0,3,3,812,0,0,812,1624,0,3,0,0,1582,0,0,1582,0,1,2,0,4,1,1,7,0,0,0,0,38.0,1,2,390,0,0,1,168,198,0,0,0,0,0,0,0,0,6,2006,0,0,190000
1280,1288,1289,120,0,5664,0,0,1,0,0,0,0,18,0,0,3,1,8,5,2000,2000,0,0,6,6,1,0.0,0,0,0,0,0,0,0,1158,0,0,343,1501,0,0,0,0,1659,0,0,1659,1,0,2,0,2,1,2,5,0,1,4,0,4.0,2,2,499,0,0,0,212,59,0,0,0,0,0,0,0,0,10,2009,0,0,278000
1281,1289,1290,60,0,11065,0,0,1,0,0,0,0,10,0,0,0,0,8,5,2006,2006,0,0,0,0,2,788.0,0,0,0,0,0,2,2,0,0,0,1085,1085,0,0,0,0,1120,850,0,1970,0,0,2,1,3,1,2,8,0,1,2,2,13.0,2,3,753,0,0,0,177,74,0,0,0,0,0,0,0,0,10,2006,1,2,281000
1282,1290,1291,80,0,14112,0,0,1,0,0,2,0,11,0,0,0,5,5,7,1964,1964,1,0,2,3,0,86.0,1,0,0,1,0,3,0,1014,0,0,138,1152,0,2,0,0,1152,0,0,1152,1,0,1,0,3,1,1,6,0,1,2,0,38.0,0,2,484,0,0,0,227,0,0,0,0,0,0,0,0,0,4,2010,0,0,180500
1283,1291,1292,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,5,7,1972,1972,0,0,6,6,0,268.0,1,0,1,1,0,0,1,231,0,0,399,630,0,2,0,0,630,672,0,1302,0,0,2,1,3,1,1,6,0,0,0,1,68.0,1,1,264,0,0,0,185,0,0,0,0,0,0,0,0,0,2,2009,0,0,119500
1284,1292,1293,70,1,6600,0,0,0,0,0,2,0,7,0,0,0,0,5,4,1892,1965,0,0,2,5,1,0.0,1,0,5,1,0,0,2,0,0,0,994,994,0,2,1,0,1378,994,0,2372,0,0,2,0,4,2,1,11,3,0,0,0,35.0,0,1,432,0,0,0,0,287,0,0,0,0,0,0,0,0,12,2009,0,0,107500
1285,1293,1294,60,0,10140,0,0,0,0,0,0,0,6,0,0,0,0,7,5,1976,1976,0,0,3,3,1,0.0,1,0,0,0,0,0,0,194,0,0,638,832,0,2,0,0,832,832,0,1664,0,0,2,1,4,1,1,8,0,1,1,0,1.0,0,2,528,0,0,0,0,28,0,0,259,0,0,2,0,0,3,2006,0,0,162900
1286,1294,1295,20,0,8172,0,0,0,0,0,0,0,15,0,0,0,1,5,7,1955,1990,1,0,5,4,1,0.0,1,0,1,1,0,0,3,167,0,0,697,864,0,2,0,0,864,0,0,864,1,0,1,0,2,1,1,5,0,0,0,1,24.0,1,2,572,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2006,0,0,115000
1287,1295,1296,20,0,8400,0,0,0,0,0,0,0,11,1,0,0,1,5,5,1968,1968,1,0,3,3,0,168.0,1,0,1,1,0,3,4,1016,0,0,36,1052,0,1,0,0,1052,0,0,1052,1,0,1,1,3,1,1,5,0,0,0,0,21.0,0,1,288,0,0,0,356,0,0,0,0,0,0,2,0,0,11,2006,0,0,138500
1288,1296,1297,20,0,8700,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1963,1963,1,0,1,1,0,148.0,1,1,1,1,0,2,1,776,0,0,344,1120,0,1,0,0,1128,0,0,1128,1,0,2,0,3,1,1,6,0,0,0,0,36.0,0,2,525,0,0,0,192,20,123,0,0,0,0,1,0,0,12,2008,0,0,155000
1289,1297,1298,180,1,3675,0,0,0,0,0,0,0,15,0,0,3,4,6,5,2005,2006,0,0,0,0,0,82.0,1,0,0,0,0,1,0,547,0,0,0,547,0,1,0,0,1072,0,0,1072,1,0,2,0,2,1,1,5,0,0,0,5,11.0,2,2,525,0,0,0,0,44,0,0,0,0,0,0,0,0,6,2006,1,2,140000
1290,1298,1299,60,0,63887,0,0,3,1,0,2,0,15,1,0,0,0,10,5,2008,2008,1,7,9,8,2,796.0,2,0,0,2,0,1,0,5644,0,0,466,6110,0,0,0,0,4692,950,0,5642,2,0,2,1,3,1,2,12,0,3,2,0,23.0,2,2,1418,0,0,0,214,292,0,0,0,480,3,0,0,0,1,2008,1,2,160000
1291,1299,1300,20,0,7500,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1959,1994,1,0,4,7,1,0.0,1,0,1,1,0,0,6,340,4,906,0,1246,0,0,0,0,1246,0,0,1246,1,0,1,1,3,1,0,6,0,0,0,0,27.0,0,1,305,0,0,0,218,0,0,0,0,0,0,3,0,0,5,2010,0,0,154000
1292,1300,1301,60,0,10762,0,0,1,0,0,3,0,17,0,0,0,0,7,5,1999,1999,0,0,0,0,1,344.0,0,0,0,0,0,0,0,694,0,0,284,978,0,0,0,0,1005,978,0,1983,0,0,2,1,3,1,0,9,0,1,1,0,39.0,2,2,490,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,225000
1293,1301,1302,70,0,7500,0,0,1,1,0,0,0,2,0,0,0,0,6,7,1942,1950,0,0,2,5,1,0.0,1,0,1,1,0,0,4,547,0,0,224,771,0,3,0,0,753,741,0,1494,0,0,1,0,3,1,0,7,0,2,2,0,86.0,1,1,213,0,0,2,0,0,0,0,224,0,0,0,0,0,11,2009,0,0,177500
1294,1302,1303,60,0,10120,0,0,0,0,0,0,0,3,0,0,0,0,8,5,1994,1994,1,0,0,0,0,391.0,0,0,0,0,0,0,0,740,0,0,425,1165,0,0,0,0,1203,1323,0,2526,1,0,2,1,4,1,0,8,0,1,1,0,75.0,0,3,844,0,0,0,309,78,0,0,0,0,0,0,0,0,12,2006,0,0,290000
1295,1303,1304,20,0,8688,0,0,0,0,0,0,0,5,0,0,0,1,7,5,2005,2005,0,0,0,0,0,228.0,0,0,0,0,0,3,2,0,0,0,1616,1616,0,0,0,0,1616,0,0,1616,0,0,2,0,3,1,0,7,0,0,0,0,11.0,0,3,834,0,0,0,208,59,0,0,0,0,0,0,0,0,4,2006,0,0,232000
1296,1304,1305,160,1,3363,0,0,0,0,0,0,0,15,0,0,3,0,7,5,2004,2004,0,0,0,0,2,117.0,0,0,0,0,0,0,2,0,0,0,976,976,0,0,0,0,976,732,0,1708,0,0,2,0,3,1,0,7,2,0,0,1,6.0,1,2,380,0,0,0,0,40,0,0,0,0,0,0,0,0,4,2006,0,0,130000
1297,1305,1306,20,0,13173,0,0,1,0,0,2,0,10,0,0,0,1,9,5,2006,2007,1,0,0,0,2,300.0,0,0,0,2,0,0,0,1572,0,0,80,1652,0,0,0,0,1652,0,0,1652,1,0,2,0,2,1,2,6,0,2,4,0,13.0,2,2,840,0,0,0,404,102,0,0,0,0,0,0,0,0,11,2009,0,0,325000
1298,1306,1307,120,0,6955,0,0,1,0,0,0,0,10,0,0,3,1,7,5,2005,2006,0,0,0,0,2,94.0,0,0,0,0,0,0,2,0,0,0,1368,1368,0,0,0,0,1368,0,0,1368,0,0,2,0,2,1,0,6,0,1,2,0,11.0,0,2,474,0,0,0,132,35,0,0,0,0,0,0,0,0,9,2006,1,2,202500
1299,1307,1308,20,0,8072,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1994,1995,0,0,0,0,1,0.0,1,1,0,0,1,0,1,746,0,0,244,990,0,0,0,0,990,0,0,990,1,0,1,0,3,1,1,5,0,0,0,1,4.0,1,2,480,0,0,0,0,64,0,0,0,0,0,0,0,0,5,2009,0,0,138000
1300,1308,1309,20,1,12000,0,0,0,0,0,0,0,7,0,0,0,1,5,7,1948,2005,0,0,1,1,1,0.0,1,0,1,1,0,0,0,144,3,608,172,924,0,0,0,0,1122,0,0,1122,1,0,1,0,2,1,0,6,0,0,0,0,47.0,1,2,528,0,0,0,0,36,0,0,0,0,0,2,0,0,5,2008,0,0,147000
1301,1309,1310,20,0,7153,0,0,0,0,0,0,0,12,0,0,0,1,6,5,1991,1991,0,0,3,3,0,88.0,1,0,1,0,0,0,0,1200,0,0,78,1278,0,1,0,0,1294,0,0,1294,1,0,2,0,3,1,0,6,0,0,0,0,15.0,0,2,496,0,0,0,112,51,0,0,0,0,0,2,0,0,6,2008,0,0,179200
1302,1310,1311,20,0,17500,0,0,0,0,0,0,0,2,7,0,0,1,7,8,1959,2002,0,0,4,3,1,0.0,0,1,0,0,0,3,0,1406,0,0,496,1902,0,2,0,0,1902,0,0,1902,1,0,2,0,3,1,2,7,0,2,1,0,27.0,2,2,567,0,0,0,0,207,162,0,0,0,0,0,0,0,5,2010,0,0,335000
1303,1311,1312,20,0,8814,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2005,2007,0,0,0,0,0,80.0,0,0,0,0,0,0,0,925,0,0,349,1274,0,0,0,0,1274,0,0,1274,1,0,2,0,3,1,0,6,0,0,0,0,11.0,0,2,508,0,0,0,264,98,0,0,0,0,0,0,0,0,1,2007,1,2,203000
1304,1312,1313,60,0,9572,0,0,1,0,0,0,0,3,0,0,0,0,8,5,1990,1990,0,0,2,5,0,336.0,0,0,0,2,0,0,0,482,0,0,971,1453,0,0,0,0,1453,1357,0,2810,0,0,2,1,4,1,0,9,0,1,4,0,41.0,0,2,750,2,3,0,500,0,0,0,0,0,0,0,0,0,6,2007,0,0,302000
1305,1313,1314,60,0,14774,0,0,1,0,0,2,0,3,0,0,0,0,9,5,1999,1999,0,0,0,0,0,165.0,0,0,0,0,0,0,2,0,0,0,1393,1393,0,0,0,0,1422,1177,0,2599,0,0,2,1,4,1,0,10,0,1,1,2,39.0,2,3,779,0,0,0,668,30,0,0,0,0,0,0,0,0,5,2010,0,0,333168
1306,1314,1315,20,0,8190,0,0,0,0,0,0,0,15,0,0,0,1,4,6,1954,1954,1,0,2,5,1,0.0,1,0,1,1,0,0,3,732,0,0,216,948,0,0,0,0,948,0,0,948,1,0,1,0,3,1,1,5,0,1,1,1,46.0,1,1,280,0,0,0,0,36,0,0,0,0,0,0,0,0,10,2007,0,0,119000
1307,1315,1316,60,0,11075,0,0,0,0,0,0,0,11,0,0,0,0,6,5,1969,1969,0,0,3,3,1,0.0,1,0,1,4,0,2,1,500,5,276,176,952,0,2,0,0,1092,1020,0,2112,0,0,2,1,4,1,1,9,0,2,2,0,56.0,1,2,576,0,0,0,280,0,0,0,0,0,0,0,0,0,6,2008,0,0,206900
1308,1316,1317,20,0,10226,0,0,1,0,0,0,0,0,0,0,0,1,8,5,2008,2008,0,0,0,0,2,270.0,0,0,0,2,0,1,2,0,0,0,1622,1622,0,0,0,0,1630,0,0,1630,1,0,2,0,3,1,2,8,0,1,2,0,23.0,0,3,860,0,0,0,172,42,0,0,0,0,0,0,0,0,1,2009,0,0,295493
1309,1317,1318,120,3,4230,0,2,0,0,0,2,0,5,0,0,3,1,7,5,2006,2007,0,0,0,0,1,0.0,0,0,0,2,1,0,2,0,0,0,1352,1352,0,0,0,0,1352,0,0,1352,0,0,2,0,2,1,0,5,0,1,2,0,13.0,0,2,466,0,0,0,0,241,0,0,0,0,0,0,0,0,4,2007,1,2,208900
1310,1318,1319,20,0,14781,0,0,2,0,0,3,0,0,0,0,0,1,8,5,2001,2002,1,0,0,0,0,178.0,0,0,0,0,0,1,2,0,0,0,1753,1753,0,0,0,0,1787,0,0,1787,0,0,2,0,3,1,0,7,0,1,1,0,2.0,0,3,748,0,0,0,198,150,0,0,0,0,0,0,0,0,8,2006,0,0,275000
1311,1319,1320,20,0,10215,0,0,0,1,0,0,0,15,0,0,0,1,4,5,1954,1954,1,0,2,5,0,132.0,1,0,0,1,0,0,1,492,0,0,372,864,0,0,0,0,948,0,0,948,0,0,1,0,3,1,1,5,0,0,0,0,29.0,1,1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2007,0,0,111000
1312,1320,1321,20,0,8400,0,0,0,0,0,0,0,11,0,0,0,1,6,3,1957,1957,1,0,4,7,1,0.0,1,0,1,1,0,0,1,189,4,661,628,1478,0,1,0,0,1478,0,0,1478,1,0,1,1,3,1,1,6,0,2,2,0,24.0,0,2,442,0,0,0,114,0,0,0,216,0,0,0,0,0,6,2009,0,0,156500
1313,1321,1322,20,0,6627,0,0,1,0,0,2,0,8,1,0,0,1,3,6,1949,1950,1,0,0,0,1,0.0,1,0,1,3,2,4,5,0,2,0,0,0,5,2,1,0,720,0,0,720,0,0,1,0,2,1,1,4,0,0,0,1,63.0,1,1,287,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2008,0,0,72500
1314,1322,1323,60,0,10186,0,0,1,0,0,0,0,3,0,0,0,0,7,5,1992,1992,0,0,3,3,1,0.0,0,0,0,0,0,0,0,674,0,0,76,750,0,0,0,0,1061,862,0,1923,1,0,2,1,3,1,0,8,0,1,1,0,79.0,0,2,564,0,0,0,240,39,0,0,0,0,0,0,0,0,6,2010,0,0,190000
1315,1323,1324,30,0,5330,0,0,0,3,0,0,0,8,0,0,0,1,4,7,1940,1950,1,0,0,0,1,0.0,3,0,1,1,0,0,6,280,0,0,140,420,0,1,0,0,708,0,0,708,0,0,1,0,2,1,3,5,0,0,0,4,31.0,3,0,0,3,2,0,164,0,0,0,0,0,0,0,0,0,12,2009,0,0,82500
1316,1324,1325,20,0,9986,0,0,0,0,0,0,0,5,0,0,0,1,8,5,2006,2007,0,0,0,0,0,428.0,0,0,0,2,0,3,2,0,0,0,1795,1795,0,0,0,0,1795,0,0,1795,0,0,2,0,2,1,0,7,0,1,2,0,22.0,0,3,895,0,0,0,0,49,0,0,0,0,0,0,0,0,2,2007,1,2,147000
1317,1325,1326,30,1,3636,0,0,0,0,0,0,0,13,0,0,0,1,4,4,1922,1950,0,0,8,9,1,0.0,1,0,2,1,3,0,2,0,0,0,796,796,0,3,1,0,796,0,0,796,0,0,1,0,2,1,1,5,0,0,0,4,31.0,3,0,0,3,2,1,0,0,100,0,0,0,0,1,0,0,1,2008,0,0,55000
1318,1326,1327,30,4,4270,0,0,0,1,0,0,1,15,0,0,0,1,3,6,1931,2006,0,0,1,1,1,0.0,1,0,2,1,0,0,3,544,0,0,0,544,0,0,0,0,774,0,0,774,0,0,1,0,3,1,0,6,0,0,0,4,31.0,3,0,0,3,2,0,0,0,286,0,0,0,0,0,0,0,5,2007,0,0,79000
1319,1327,1328,20,0,6600,0,0,0,0,0,0,0,4,0,0,0,1,5,9,1982,2008,0,0,0,0,1,0.0,0,1,1,1,0,0,1,641,0,0,175,816,0,0,0,0,816,0,0,816,0,1,1,0,3,1,0,5,0,1,4,0,78.0,1,1,264,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2008,0,0,130500
1320,1328,1329,50,1,10440,0,1,0,0,0,2,0,7,0,0,0,2,6,7,1920,1950,0,0,4,5,1,0.0,0,1,2,0,0,0,6,493,0,0,1017,1510,1,0,0,0,1584,1208,0,2792,0,0,2,0,5,1,1,8,4,2,1,1,25.0,1,2,520,1,0,0,0,547,0,0,480,0,0,1,1,1150,6,2008,0,0,256000
1321,1329,1330,60,0,9084,0,0,1,0,0,0,0,17,0,0,0,0,7,5,1998,1998,1,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,935,935,0,1,0,0,955,677,0,1632,0,0,2,1,3,1,1,8,0,1,1,0,3.0,2,2,462,0,0,0,0,28,0,0,0,0,0,0,0,0,6,2006,0,0,176500
1322,1330,1331,20,0,10000,0,0,0,0,0,0,0,5,0,0,0,1,8,5,2006,2006,1,0,0,0,2,410.0,0,0,0,0,1,3,2,0,0,0,1588,1588,0,0,0,0,1588,0,0,1588,0,0,2,0,3,1,0,7,0,1,2,0,13.0,0,3,825,0,0,0,144,45,0,0,0,0,0,0,0,0,12,2007,0,0,227000
1323,1331,1332,80,0,10780,0,0,1,0,0,0,0,0,0,0,0,5,5,5,1976,1976,0,0,1,1,1,0.0,1,0,1,1,0,3,1,483,0,0,428,911,0,1,0,0,954,0,0,954,0,0,1,0,3,1,1,6,0,0,0,1,1.0,1,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,132500
1324,1332,1333,20,0,8877,0,0,0,0,0,0,1,15,0,0,0,1,4,6,1938,1958,0,0,1,1,1,0.0,1,0,1,1,0,2,1,690,0,0,126,816,0,0,0,0,816,0,0,816,1,0,1,0,2,1,1,3,0,1,2,1,18.0,1,1,288,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,100000
1325,1333,1334,50,1,7200,0,0,0,0,0,2,0,13,0,0,0,2,5,6,1938,1995,0,0,2,5,1,0.0,1,0,1,1,0,0,2,0,0,0,803,803,0,0,0,0,803,557,0,1360,0,0,1,1,2,1,0,6,0,0,0,1,55.0,1,1,297,0,0,0,0,65,190,0,0,0,0,1,0,0,7,2006,0,0,125500
1326,1334,1335,160,1,2368,0,0,0,0,0,0,0,22,0,0,3,0,5,6,1970,1970,0,0,3,3,1,312.0,1,0,1,1,0,0,6,765,0,0,0,765,0,2,0,0,765,600,0,1365,0,0,1,1,3,1,1,7,1,0,0,0,16.0,1,2,440,0,0,0,0,36,0,0,0,0,0,0,0,0,5,2009,0,0,125000
1327,1335,1336,20,0,9650,0,0,0,0,0,0,0,6,0,0,0,1,6,5,1977,1977,0,0,7,4,0,360.0,1,0,1,0,0,0,1,686,0,0,664,1350,0,2,0,0,1334,0,0,1334,0,1,2,0,2,1,1,6,0,1,1,0,33.0,0,2,630,0,0,0,0,16,0,0,0,0,0,0,0,0,4,2009,0,0,167900
1328,1336,1337,90,0,9246,0,0,1,0,0,0,0,6,1,0,2,1,5,5,1973,1973,0,0,7,4,0,564.0,1,0,1,1,0,0,2,0,0,0,1656,1656,0,2,0,0,1656,0,0,1656,0,0,2,0,4,2,1,8,0,0,0,1,7.0,1,2,506,0,0,0,0,211,0,0,0,0,0,0,0,0,11,2008,0,0,135000
1329,1337,1338,30,1,4118,0,1,1,1,0,2,1,7,1,0,0,1,4,4,1941,1950,0,0,2,5,1,0.0,1,0,1,1,0,0,2,0,0,0,693,693,2,3,1,2,693,0,0,693,0,0,1,0,2,1,3,4,0,0,0,4,31.0,3,0,0,3,2,1,0,20,0,0,0,0,0,0,0,0,3,2006,0,0,52500
1330,1338,1339,60,0,13450,0,0,1,0,0,2,0,0,0,0,0,0,7,5,2002,2002,0,0,0,0,1,0.0,0,0,0,0,0,0,0,700,0,0,216,916,0,0,0,0,920,941,0,1861,1,0,2,1,3,1,0,8,0,0,0,2,20.0,0,2,492,0,0,0,146,91,0,0,0,0,0,0,0,0,6,2006,0,0,200000
1331,1339,1340,20,0,9560,0,0,1,0,0,2,0,0,0,0,0,1,5,7,1972,1972,1,0,1,1,1,0.0,1,1,1,1,0,2,3,360,0,0,504,864,0,0,0,0,864,0,0,864,0,0,1,0,3,1,1,5,0,0,0,0,68.0,0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,128500
1332,1340,1341,20,0,8294,0,0,0,0,0,0,0,11,0,0,0,1,4,5,1971,1971,0,0,1,1,1,0.0,1,0,1,1,0,0,2,0,0,0,858,858,0,2,0,0,872,0,0,872,0,0,1,0,3,1,1,5,0,0,0,1,48.0,1,4,480,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2007,0,0,123000
1333,1341,1342,20,0,13695,0,0,0,0,0,0,0,12,4,0,0,1,6,5,2003,2004,0,0,0,0,1,0.0,1,0,0,0,0,0,0,814,0,0,300,1114,0,0,0,0,1114,0,0,1114,1,0,1,0,3,1,0,6,0,0,0,1,6.0,1,2,576,0,0,0,0,78,0,0,0,0,0,0,0,0,7,2008,0,0,155000
1334,1342,1343,60,0,9375,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2002,2002,0,0,0,0,0,149.0,0,0,0,0,0,0,2,0,0,0,1284,1284,0,0,0,0,1284,885,0,2169,0,0,2,1,3,1,0,7,0,1,2,0,20.0,0,2,647,0,0,0,192,87,0,0,0,0,0,0,0,0,8,2007,0,0,228500
1335,1343,1344,50,0,7558,0,0,0,1,0,0,0,2,0,0,0,2,6,6,1928,1950,0,0,4,14,1,0.0,1,0,2,1,0,0,2,0,0,0,896,896,0,1,0,0,1172,741,0,1913,0,0,1,1,3,1,1,9,0,1,1,1,96.0,1,2,342,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2009,0,0,177000
1336,1344,1345,60,0,11103,0,0,1,0,0,2,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,728,728,0,0,0,0,728,728,0,1456,0,0,2,1,3,1,0,8,0,1,1,0,13.0,2,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007,1,2,155835
1337,1345,1346,30,1,6000,0,0,0,0,0,0,0,7,0,0,0,1,4,4,1920,1950,1,0,1,1,1,0.0,1,0,0,1,0,0,1,250,0,0,710,960,0,1,0,2,960,0,0,960,0,0,1,0,2,1,3,5,0,0,0,1,34.0,1,1,308,0,0,0,0,0,168,0,0,0,0,0,0,0,7,2007,0,0,108500
1338,1346,1347,20,0,20781,0,0,2,0,0,3,0,6,2,0,0,1,7,7,1968,2003,1,0,4,3,1,0.0,1,0,1,1,0,0,4,297,4,68,1203,1568,0,2,0,0,2156,0,0,2156,0,0,2,0,3,1,1,9,0,1,2,0,21.0,0,2,508,2,0,0,0,80,0,290,0,0,0,0,0,0,6,2006,0,0,262500
1339,1347,1348,20,0,15306,0,0,1,3,0,2,0,16,0,0,0,1,8,5,2006,2007,0,0,0,0,2,100.0,0,0,0,2,0,1,0,80,0,0,1652,1732,0,0,0,0,1776,0,0,1776,1,0,2,0,3,1,0,7,0,1,2,0,13.0,2,3,712,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007,1,2,283463
1340,1348,1349,20,0,16196,0,0,3,2,0,0,0,12,0,0,0,1,7,5,1998,1998,0,0,0,0,1,0.0,0,0,0,0,0,1,0,1443,0,0,39,1482,0,0,0,0,1494,0,0,1494,1,0,2,0,3,1,0,5,0,1,3,0,3.0,0,2,514,0,0,0,402,25,0,0,0,0,0,0,0,0,8,2007,0,0,215000
1341,1349,1350,70,1,5250,0,2,0,0,0,0,0,7,0,0,0,0,8,5,1872,1987,0,0,1,1,1,0.0,1,1,2,1,3,0,6,259,0,0,425,684,4,3,1,0,938,1215,205,2358,0,0,2,0,4,1,1,8,0,0,0,4,31.0,3,0,0,3,2,0,0,54,20,0,0,0,0,0,0,0,12,2008,0,0,122000
1342,1350,1351,90,0,11643,0,0,0,0,0,0,0,11,3,0,2,0,5,5,1969,1969,0,0,1,1,0,368.0,1,0,1,1,0,0,6,500,0,0,748,1248,0,2,0,0,1338,1296,0,2634,1,1,2,2,6,2,1,12,0,0,0,1,56.0,1,4,968,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,200000
1343,1351,1352,60,0,9247,0,0,1,0,0,0,0,11,0,0,0,0,6,6,1962,1962,0,0,3,3,0,318.0,1,0,1,1,0,0,3,319,0,0,539,858,0,0,0,0,858,858,0,1716,0,0,1,1,4,1,1,8,0,1,2,0,12.0,2,2,490,0,0,0,0,84,0,0,120,0,0,0,0,0,3,2008,0,0,171000
1344,1352,1353,50,1,6000,0,0,0,0,0,0,0,8,0,0,0,2,6,9,1937,2000,0,0,1,1,1,0.0,0,0,2,1,0,0,2,0,0,0,698,698,0,2,0,0,786,390,0,1176,0,0,1,0,2,1,1,4,0,0,0,1,39.0,1,2,624,0,0,1,210,0,0,0,0,0,0,0,0,0,7,2009,0,0,134900
1345,1353,1354,50,0,14720,0,0,1,0,0,3,0,3,0,0,0,2,8,5,1995,1996,1,0,0,0,0,579.0,0,0,0,0,0,3,0,816,0,0,1217,2033,0,0,0,0,2053,1185,0,3238,1,0,2,1,4,1,0,9,0,1,4,0,72.0,2,3,666,0,0,0,283,86,0,0,0,0,0,0,0,0,3,2010,0,0,410000
1346,1354,1355,60,0,10316,0,0,1,0,0,0,0,0,0,0,0,0,7,5,2000,2000,0,0,0,0,1,0.0,0,0,0,0,0,0,0,735,0,0,257,992,0,0,0,0,992,873,0,1865,1,0,2,1,3,1,0,7,0,1,1,0,4.0,0,3,839,0,0,0,0,184,0,0,0,0,0,0,0,0,6,2008,0,0,235000
1347,1355,1356,80,0,10192,0,0,1,0,0,0,0,6,0,0,0,5,7,6,1968,1992,0,0,1,1,0,143.0,1,0,1,1,0,0,2,0,0,0,570,570,0,1,0,0,1222,698,0,1920,0,0,3,0,4,1,0,8,0,1,1,0,21.0,0,2,487,0,0,0,0,98,0,0,0,0,0,3,0,0,9,2006,0,0,170000
1348,1356,1357,20,0,9477,0,0,0,0,0,2,0,11,0,0,0,1,5,5,1966,1966,0,0,3,3,0,65.0,1,0,1,1,0,0,3,340,0,0,524,864,0,2,0,0,892,0,0,892,0,0,1,0,3,1,1,5,0,0,0,0,26.0,0,1,264,0,0,0,0,0,0,0,0,0,0,2,0,0,10,2008,0,0,110000
